machine_id,internal_temperature_c,probe_health_score_percent,error_count_30d,cooling_fan_rpm,power_consumption_w,voltage_fluctuation_v,daily_usage_hours,image_artifact_score_0_10,last_service_days_ago,target_days_to_failure
USM_019,43.7,100.0,5,3248,383.16,231.0,1.37,2.18,18,107
USM_001,49.7,100.0,5,2578,320.33,232.68,7.72,2.72,64,102
USM_017,41.6,88.9,4,2708,334.73,227.79,4.34,3.1,16,115
USM_017,35.0,97.7,4,2513,373.54,222.88,1.96,3.77,7,101
USM_003,41.9,89.4,6,2801,367.5,231.32,6.29,5.26,65,95
USM_012,39.5,100.0,5,2964,326.91,229.19,7.59,3.54,54,115
USM_006,40.3,100.0,3,2835,289.6,227.64,5.76,2.41,30,114
USM_011,49.2,96.1,7,2132,450.0,240.5,5.08,4.45,2,99
USM_003,36.5,97.7,5,2765,344.35,222.91,5.68,3.78,38,101
USM_008,42.5,100.0,5,2371,336.97,238.34,5.26,3.83,9,107
USM_014,37.3,99.3,3,2530,354.53,228.35,3.3,2.86,26,112
USM_014,39.9,85.8,5,2855,340.29,217.91,4.57,5.41,52,98
USM_010,44.7,96.9,7,2361,354.91,230.84,7.04,4.67,168,103
USM_002,42.9,95.1,5,3026,401.48,233.76,6.64,3.47,42,95
USM_014,40.7,100.0,4,2550,345.02,228.55,6.34,4.05,12,111
USM_009,38.4,96.9,5,3285,303.49,219.61,4.01,4.64,175,115
USM_003,42.7,98.2,6,2697,343.53,227.69,5.64,2.99,1,105
USM_008,47.2,92.6,6,3234,331.42,227.23,1.65,3.75,61,94
USM_016,38.0,92.7,4,2989,406.96,237.63,6.36,3.9,18,103
USM_002,49.9,96.1,5,2565,396.84,229.91,8.86,2.49,85,105
USM_006,45.6,97.8,6,2315,354.3,224.32,3.05,3.92,24,92
USM_012,46.7,100.0,5,2750,298.85,227.3,4.83,4.36,33,110
USM_005,42.9,100.0,6,2504,300.96,232.55,6.66,3.19,88,109
USM_002,46.8,97.7,5,3192,350.6,227.4,8.51,3.82,136,101
USM_016,37.2,93.8,5,2548,363.45,222.86,5.1,5.15,12,120
USM_005,38.5,91.5,5,2544,335.02,224.41,4.62,3.5,21,107
USM_015,43.6,100.0,6,2267,330.79,230.72,2.06,3.69,1,108
USM_012,42.7,100.0,3,2803,326.29,233.98,6.21,2.76,116,119
USM_004,41.9,93.5,4,2317,349.06,225.23,10.08,3.17,176,109
USM_015,31.6,100.0,3,2699,254.69,229.32,6.55,3.68,19,115
USM_011,39.7,100.0,5,2821,305.95,239.53,5.96,3.57,29,110
USM_016,37.0,100.0,5,2394,324.92,223.07,6.64,3.89,33,107
USM_006,43.5,100.0,7,2971,398.3,220.38,5.98,3.41,31,111
USM_014,40.3,91.5,7,2570,317.45,228.63,4.37,4.36,29,98
USM_018,39.4,93.8,6,2202,357.22,227.27,7.65,5.41,38,108
USM_012,52.2,100.0,7,3235,359.06,227.21,6.45,4.39,10,100
USM_011,45.7,91.2,5,2429,401.92,231.28,6.04,4.26,3,106
USM_013,45.2,97.5,5,2854,400.5,233.11,4.05,4.0,77,105
USM_011,51.0,92.8,5,2887,347.7,219.94,8.61,3.51,112,91
USM_016,45.0,91.5,6,2817,330.98,225.58,7.33,3.74,99,100
USM_015,38.1,99.5,4,2742,323.45,243.23,4.89,3.86,59,111
USM_015,38.4,95.3,6,2343,340.36,233.35,8.0,3.74,208,102
USM_004,45.1,100.0,7,3208,332.64,234.25,5.0,4.13,1,110
USM_011,32.9,93.5,5,2865,372.15,238.35,4.44,5.03,23,109
USM_019,40.8,97.7,4,2800,366.81,230.72,4.48,3.39,22,113
USM_015,31.9,93.3,2,2169,373.67,237.06,2.46,1.77,25,117
USM_004,42.1,90.5,9,2377,400.37,235.41,6.94,6.0,96,95
USM_013,44.0,95.4,5,2887,424.51,231.65,2.34,2.99,25,100
USM_019,42.0,98.6,4,2068,354.99,230.98,3.54,3.62,44,117
USM_002,44.2,98.5,5,2793,393.98,231.39,1.85,4.16,57,111
USM_014,49.3,100.0,7,2343,335.93,226.27,5.83,4.74,112,105
USM_004,40.9,100.0,5,2398,397.4,230.62,5.7,5.14,57,112
USM_016,52.6,93.5,5,2352,392.46,226.38,5.35,3.41,28,90
USM_020,41.8,93.3,6,2742,390.34,226.96,3.91,4.97,71,96
USM_014,44.7,100.0,5,3032,353.76,232.23,3.66,3.53,43,114
USM_015,39.3,97.3,6,2747,323.27,227.45,6.93,6.26,45,103
USM_003,47.7,99.1,5,2864,294.22,228.52,4.9,4.5,24,110
USM_008,45.8,94.7,4,2758,348.4,227.13,6.63,3.51,1,96
USM_016,46.9,87.1,4,2924,411.32,231.65,4.23,3.4,26,102
USM_010,41.8,94.6,2,2808,337.61,234.89,6.36,1.07,21,114
USM_004,37.1,100.0,6,1806,381.41,229.07,8.61,4.01,6,116
USM_018,43.6,98.5,5,2958,383.76,237.95,7.17,4.44,13,106
USM_002,34.5,91.1,4,2835,338.65,235.03,5.18,4.67,237,104
USM_017,40.3,100.0,2,2544,402.65,232.76,6.51,0.98,19,123
USM_013,42.1,100.0,3,2079,250.0,232.21,5.52,2.08,43,120
USM_004,51.0,94.6,5,2832,301.09,229.88,6.02,4.18,47,93
USM_011,42.6,91.6,8,2774,313.37,239.33,5.35,5.68,49,92
USM_007,42.0,95.1,4,2537,317.21,232.02,5.67,3.61,2,108
USM_012,41.4,100.0,6,2719,363.45,239.59,6.42,4.42,88,113
USM_010,35.6,95.4,4,2927,361.6,230.12,4.01,2.6,78,111
USM_007,41.3,96.0,5,3382,365.76,234.78,3.97,3.8,226,105
USM_013,41.2,96.4,5,2706,373.84,237.45,3.22,3.3,12,118
USM_007,36.8,98.6,4,2718,312.0,227.57,2.8,4.61,48,109
USM_017,36.1,97.8,6,2364,301.27,229.52,3.57,2.94,97,108
USM_010,39.7,100.0,6,2496,365.85,231.7,6.32,5.01,7,102
USM_010,41.3,85.7,5,2622,324.79,233.84,4.21,3.98,93,95
USM_004,39.9,97.3,3,3002,287.18,236.65,7.03,2.44,18,112
USM_020,37.3,95.4,3,2868,388.85,226.68,6.07,2.61,19,113
USM_004,41.7,99.2,3,3245,405.8,222.45,2.06,2.77,174,102
USM_007,44.0,93.9,6,2242,412.29,232.9,7.31,4.11,22,99
USM_001,42.4,100.0,4,2276,357.48,227.4,7.62,2.72,52,101
USM_012,38.8,100.0,4,2968,375.04,223.47,4.01,2.51,34,100
USM_013,44.1,98.2,6,3125,404.79,222.89,6.84,4.34,4,114
USM_010,40.3,87.8,3,2663,324.34,233.43,4.29,0.93,180,100
USM_015,36.8,92.1,6,1500,394.43,235.47,6.2,3.43,14,112
USM_013,45.0,100.0,5,2477,361.02,233.7,3.47,2.0,18,103
USM_009,42.0,95.5,4,2770,386.55,230.89,2.41,2.76,28,112
USM_009,40.8,100.0,6,2388,357.44,232.84,5.23,3.58,41,109
USM_015,35.2,96.0,3,2657,401.85,219.89,5.75,3.4,9,111
USM_010,38.3,95.6,4,3202,358.94,232.69,5.2,3.33,59,100
USM_010,49.0,93.5,7,3167,290.64,230.22,3.63,4.96,43,92
USM_008,35.3,100.0,3,2845,408.08,236.77,5.2,3.32,21,114
USM_016,40.6,100.0,5,2636,312.1,225.51,6.54,5.14,70,108
USM_017,41.4,98.5,4,2515,400.12,225.99,5.91,4.15,43,113
USM_005,42.9,100.0,4,2906,346.39,228.58,6.37,2.37,110,109
USM_004,35.2,100.0,5,2609,397.04,237.26,4.66,5.27,116,106
USM_018,42.8,96.7,5,2695,395.39,237.67,8.34,3.83,235,107
USM_019,34.2,100.0,6,2126,367.21,225.19,3.65,5.21,4,112
USM_004,42.1,86.8,7,2456,370.34,224.47,6.98,3.95,31,105
USM_007,39.5,100.0,5,2870,366.91,222.38,8.36,3.61,41,106
USM_010,38.3,99.4,6,2302,269.45,236.53,6.96,3.8,15,94
USM_018,44.7,96.6,4,2777,354.73,226.26,5.59,3.39,153,111
USM_019,40.3,100.0,5,2776,305.36,226.05,4.94,4.61,5,114
USM_004,43.9,95.5,8,2830,356.85,239.92,8.07,5.56,33,94
USM_010,42.8,96.4,2,2846,304.28,225.78,3.15,1.28,12,119
USM_001,46.1,99.8,5,2899,302.6,237.56,4.06,4.16,68,111
USM_018,36.5,96.7,3,2427,414.2,233.58,5.2,2.66,73,105
USM_005,45.8,95.9,2,2267,392.78,223.46,8.48,1.01,123,98
USM_015,41.8,90.9,6,2405,349.83,229.56,6.76,4.46,31,97
USM_017,39.5,85.6,6,2864,357.39,229.25,4.06,4.81,89,101
USM_003,36.7,100.0,7,2257,340.08,231.29,5.38,4.01,47,103
USM_012,43.6,100.0,6,2374,372.8,224.0,4.77,3.7,100,108
USM_002,37.5,97.6,4,2310,322.96,217.22,4.58,4.37,5,101
USM_001,44.1,100.0,5,2136,389.75,233.02,7.96,2.73,37,110
USM_017,48.5,94.8,5,2391,339.88,222.16,3.26,3.94,9,98
USM_016,46.2,97.5,7,3012,333.21,230.65,9.22,4.2,93,107
USM_005,47.5,96.2,8,2509,350.87,221.84,7.66,4.94,9,91
USM_015,39.2,99.6,4,2117,326.35,229.46,8.18,3.41,1,103
USM_003,44.3,96.8,5,2539,363.15,229.35,5.07,3.33,159,110
USM_007,36.8,95.7,5,2771,328.51,227.96,5.7,3.56,39,110
USM_011,39.8,97.1,3,2099,368.74,231.85,3.13,2.34,252,108
USM_010,48.2,100.0,7,3018,398.64,231.27,4.95,4.1,36,113
USM_009,39.3,97.2,5,2210,321.23,223.85,6.99,2.06,53,108
USM_014,46.6,88.8,7,2597,344.78,232.48,8.59,4.47,81,94
USM_013,45.0,96.9,11,2577,368.45,214.21,3.79,3.63,19,97
USM_002,45.6,97.4,4,2537,332.57,231.5,5.27,1.96,8,111
USM_003,36.4,90.3,6,2594,368.57,228.93,5.7,2.49,64,105
USM_007,42.9,100.0,3,2912,372.22,224.3,3.21,2.48,42,110
USM_018,41.2,93.6,5,2649,393.33,235.57,7.18,3.42,105,105
USM_003,45.5,100.0,8,2523,325.76,234.24,4.55,4.81,2,102
USM_010,34.8,92.6,4,2735,312.29,228.04,5.61,3.71,47,107
USM_007,42.7,94.1,6,2739,337.7,225.51,5.1,4.28,12,111
USM_009,42.0,100.0,5,2469,311.29,232.84,4.42,4.6,57,109
USM_017,33.5,99.4,6,2598,372.58,225.53,5.99,4.45,85,106
USM_011,37.9,93.2,5,2402,303.53,226.63,5.57,3.78,18,104
USM_007,34.0,100.0,4,2330,443.32,236.69,5.26,2.63,39,110
USM_014,38.2,100.0,6,2874,401.84,230.97,4.54,3.83,32,107
USM_019,43.9,94.9,6,2822,350.5,216.06,6.64,2.99,84,105
USM_004,43.1,99.6,8,2912,384.7,217.84,9.31,5.18,54,104
USM_006,42.2,97.4,7,2863,284.53,229.6,6.28,4.38,7,103
USM_010,37.8,100.0,6,2362,450.0,233.19,7.99,3.54,225,111
USM_007,45.3,100.0,5,3003,326.39,219.51,3.22,3.85,146,113
USM_013,41.5,94.6,8,2575,345.18,233.75,6.32,3.87,51,104
USM_014,41.1,100.0,4,2939,275.76,236.66,3.81,2.97,90,116
USM_004,44.5,100.0,6,2657,369.45,239.01,3.05,3.83,1,110
USM_008,37.2,92.7,4,2715,305.75,229.14,4.52,3.58,13,100
USM_005,43.0,95.5,6,2783,354.07,232.44,8.38,5.57,87,101
USM_001,43.7,100.0,4,2930,328.23,214.08,7.9,2.64,6,109
USM_004,39.4,97.3,4,2154,306.89,240.17,6.49,4.02,2,109
USM_003,43.3,100.0,4,2210,317.83,227.25,2.93,2.55,57,108
USM_009,43.3,98.8,4,2884,359.03,225.82,5.61,2.62,2,106
USM_008,41.2,97.1,3,2769,298.74,225.6,6.6,1.74,12,104
USM_001,41.1,100.0,5,2427,320.05,238.01,6.35,3.74,5,108
USM_006,42.7,94.3,5,2786,376.53,238.96,2.31,3.18,45,105
USM_009,44.2,93.5,5,2269,450.0,229.0,4.22,4.85,67,103
USM_007,41.7,96.7,4,3646,369.1,236.43,5.87,3.97,12,107
USM_004,46.2,96.0,5,3105,313.31,234.24,7.07,3.75,37,106
USM_013,43.0,100.0,3,2867,335.32,224.91,1.61,1.92,1,116
USM_017,34.3,91.2,5,2615,351.26,235.75,5.68,4.5,18,104
USM_002,36.0,98.5,4,2423,336.02,227.27,6.29,2.77,11,112
USM_005,46.7,100.0,5,2323,386.12,239.56,7.7,1.9,10,110
USM_012,40.9,97.3,4,2624,358.7,237.73,7.39,3.94,15,107
USM_008,42.4,94.3,4,2416,386.31,238.56,7.17,2.46,98,111
USM_006,45.7,95.5,4,2466,337.42,237.71,4.4,1.55,179,104
USM_008,40.5,100.0,5,2230,403.02,241.67,2.18,4.63,73,106
USM_018,41.5,94.2,5,2739,343.34,232.22,5.21,3.16,4,94
USM_003,38.5,98.3,3,2522,311.15,228.93,8.0,1.7,59,109
USM_012,43.7,95.5,7,2847,437.09,216.78,8.79,2.67,79,95
USM_003,44.2,100.0,4,2829,277.0,241.22,7.42,2.61,7,117
USM_006,39.4,92.8,8,2712,320.45,230.77,6.86,4.96,20,102
USM_002,38.0,97.1,2,3427,324.92,241.46,6.76,1.86,33,110
USM_012,51.7,92.1,4,3014,450.0,227.7,4.89,2.52,22,93
USM_002,41.1,100.0,6,2282,422.27,236.96,5.74,4.31,43,100
USM_006,39.6,100.0,3,2783,409.76,224.48,9.34,2.88,8,109
USM_017,43.9,99.2,5,2672,336.77,228.48,4.11,3.61,35,111
USM_003,42.1,90.7,6,2268,447.05,230.41,9.23,3.46,79,106
USM_002,37.0,88.2,6,2193,364.73,225.64,5.36,6.14,37,97
USM_020,44.1,100.0,6,2826,389.09,232.58,8.65,2.04,14,107
USM_008,37.4,97.7,4,2833,357.19,230.36,3.19,3.77,97,110
USM_012,48.1,97.2,8,2417,348.02,234.23,7.17,5.02,30,94
USM_004,43.1,94.4,5,2972,339.93,226.75,4.53,3.33,33,106
USM_005,39.7,93.6,3,2732,341.61,225.45,3.17,3.01,26,107
USM_013,42.0,100.0,4,3029,374.34,223.78,6.44,4.1,20,115
USM_015,45.6,97.7,5,3033,364.69,242.3,8.02,4.49,55,106
USM_016,41.8,100.0,4,2620,348.74,230.44,4.31,2.53,12,101
USM_010,49.2,93.9,6,3233,410.38,221.01,3.0,5.2,87,99
USM_016,46.0,99.7,4,2372,250.0,230.24,5.82,3.41,39,110
USM_012,43.4,100.0,5,3401,370.4,230.92,5.83,3.84,129,106
USM_017,38.0,96.3,5,2366,378.71,239.0,7.1,5.07,167,106
USM_016,41.4,99.8,4,2649,395.88,235.53,7.9,4.11,28,107
USM_012,43.4,91.7,4,2513,347.41,225.52,5.88,3.89,10,99
USM_008,39.1,100.0,5,2528,358.32,244.58,9.71,2.66,42,108
USM_020,46.8,86.9,9,3594,389.44,230.47,6.45,6.92,18,90
USM_003,37.4,93.7,4,2485,409.65,235.14,5.31,2.96,33,108
USM_016,38.1,91.6,5,2886,337.98,226.32,2.78,4.21,28,97
USM_013,39.1,100.0,4,2570,360.68,220.47,5.47,3.84,35,111
USM_019,44.3,89.0,6,2974,417.14,220.28,5.33,4.62,41,93
USM_008,38.8,100.0,6,2474,265.04,216.81,7.92,5.46,59,108
USM_005,34.5,99.0,5,2672,322.4,241.29,6.92,3.45,1,108
USM_020,45.3,91.5,6,2891,408.63,231.64,3.64,3.81,17,101
USM_008,39.8,95.5,6,2431,393.7,227.39,6.34,5.19,11,98
USM_012,37.6,100.0,4,3452,370.9,231.13,7.34,3.2,74,118
USM_001,39.2,92.3,6,2846,332.06,232.85,9.06,4.72,107,111
USM_020,48.8,96.3,6,2670,314.73,232.35,7.78,3.78,77,98
USM_006,39.3,100.0,6,2433,326.35,233.1,7.52,4.25,220,104
USM_018,41.0,100.0,5,2687,411.92,226.55,6.12,4.06,4,104
USM_008,39.9,95.8,5,2284,324.86,226.73,6.78,3.21,37,100
USM_007,37.2,98.8,5,3156,354.06,232.25,8.5,1.57,137,114
USM_001,37.9,97.2,5,2758,319.85,237.23,3.33,1.85,23,105
USM_016,36.1,100.0,3,2584,383.71,232.88,5.3,1.49,97,107
USM_012,44.9,100.0,5,3013,328.45,243.55,4.45,3.24,49,104
USM_006,42.1,95.6,3,2454,346.1,228.06,6.76,1.28,230,104
USM_020,52.0,88.6,5,2423,282.66,226.02,8.46,3.93,27,96
USM_002,38.4,99.0,4,2594,285.47,229.7,4.81,3.53,32,118
USM_014,36.9,90.8,6,2656,350.31,228.62,1.22,4.81,10,99
USM_004,47.4,94.0,6,2883,296.99,233.24,5.18,4.24,10,97
USM_001,46.2,96.8,7,2269,434.2,226.97,7.83,4.45,118,91
USM_018,43.3,100.0,4,2546,267.54,231.38,7.08,3.75,31,104
USM_013,37.3,100.0,4,1697,317.99,238.24,6.86,3.01,58,107
USM_002,48.3,94.9,7,2378,350.67,227.72,5.44,3.57,83,99
USM_009,40.6,100.0,3,2870,335.39,226.66,3.44,2.48,34,125
USM_002,40.0,100.0,4,2938,305.83,233.98,7.03,3.56,184,115
USM_009,45.7,98.9,3,2363,311.68,224.37,4.33,1.82,167,111
USM_001,42.5,98.8,8,2577,310.37,227.52,10.37,4.48,68,103
USM_011,37.1,93.5,6,2628,338.53,232.23,7.14,2.81,320,103
USM_003,41.4,100.0,5,2987,428.08,237.31,4.84,3.49,1,108
USM_020,38.1,94.0,5,3089,353.12,233.08,4.78,4.06,1,104
USM_004,30.0,95.8,5,2595,397.32,228.51,5.81,4.78,4,97
USM_018,37.9,100.0,2,2550,370.28,234.3,5.52,1.65,172,112
USM_006,39.9,96.5,6,2216,394.55,226.53,8.23,3.24,55,103
USM_003,37.0,100.0,5,2652,250.0,225.12,6.37,3.88,157,104
USM_011,43.4,100.0,7,3306,337.82,231.86,4.54,5.08,8,106
USM_015,39.3,95.6,6,3030,402.29,225.66,9.78,3.59,1,107
USM_005,43.4,98.0,5,2736,327.13,233.49,6.1,2.87,47,114
USM_020,37.0,100.0,7,2710,420.5,230.67,7.54,5.36,11,103
USM_010,44.8,100.0,7,2491,409.36,226.97,4.78,4.14,117,96
USM_012,36.6,100.0,5,2508,331.23,233.59,6.73,4.71,32,117
USM_015,32.3,100.0,2,2617,329.87,234.22,6.62,2.12,88,111
USM_017,45.5,95.1,5,2750,309.46,218.63,2.22,4.18,43,115
USM_010,39.1,100.0,3,2944,324.82,229.46,10.03,2.25,45,121
USM_006,49.2,97.1,4,3030,300.7,225.92,8.58,2.22,68,101
USM_018,43.6,97.9,7,2841,367.15,234.16,5.21,4.06,24,102
USM_013,44.1,97.8,6,2391,291.76,219.69,3.8,4.13,178,98
USM_003,45.9,92.8,6,2420,374.15,227.85,6.7,3.33,30,89
USM_010,42.0,99.0,5,2403,375.12,232.02,6.17,4.84,30,111
USM_014,42.2,93.4,4,2742,283.55,232.81,6.71,3.41,73,105
USM_006,46.7,100.0,5,2109,411.99,235.69,6.38,3.06,60,112
USM_003,42.2,92.4,4,2670,370.54,224.85,7.01,3.81,328,112
USM_016,39.3,100.0,4,3065,379.99,239.7,8.89,3.09,113,102
USM_007,44.1,100.0,6,2891,319.65,233.29,7.14,4.61,20,108
USM_020,32.5,100.0,4,2469,374.9,234.34,3.9,2.29,6,122
USM_014,47.5,92.5,4,2515,395.06,234.67,8.73,3.08,6,97
USM_009,47.7,100.0,3,2968,346.06,231.14,9.28,2.14,26,114
USM_015,47.9,100.0,6,2820,430.08,226.49,12.3,5.22,38,105
USM_003,45.6,100.0,4,2631,351.76,228.55,3.75,3.01,60,112
USM_002,41.3,96.7,6,2486,395.63,240.43,6.49,2.79,117,104
USM_002,40.0,94.2,5,2673,361.72,234.86,1.84,3.43,273,98
USM_003,36.9,89.4,8,2527,373.42,226.25,7.11,4.89,31,86
USM_018,48.2,85.9,8,2967,283.15,216.77,4.9,4.94,47,84
USM_014,40.5,94.7,4,3027,364.84,231.26,9.85,3.11,55,101
USM_020,42.5,96.1,4,2264,320.6,228.27,4.45,3.19,49,111
USM_018,41.7,100.0,4,2298,316.14,228.59,2.62,1.88,5,122
USM_010,35.9,88.4,4,3013,419.76,234.02,5.06,4.25,7,110
USM_002,33.5,96.8,4,2635,341.45,232.13,2.05,4.83,131,106
USM_001,41.9,99.4,4,2329,309.87,238.17,7.5,2.79,67,117
USM_004,38.7,96.0,7,2931,335.63,230.47,1.87,4.24,68,106
USM_014,41.2,100.0,4,2764,297.98,217.16,6.06,2.75,101,113
USM_001,44.7,100.0,3,3358,407.36,228.31,1.84,2.24,5,122
USM_014,42.2,95.1,5,2601,322.17,244.92,5.36,4.34,32,96
USM_016,45.4,91.2,7,3036,371.17,233.04,9.29,6.27,16,95
USM_014,43.5,95.1,6,2249,404.24,233.34,6.72,4.2,64,107
USM_020,39.8,97.9,3,3066,329.99,231.88,4.27,3.06,14,113
USM_003,37.5,97.8,5,2908,371.28,231.77,5.94,3.13,70,104
USM_003,42.6,97.1,7,3156,308.8,214.99,6.04,5.44,29,95
USM_009,42.1,97.2,4,3003,447.83,224.28,6.95,3.83,34,102
USM_006,44.5,98.2,4,2665,387.46,230.2,3.27,2.69,102,109
USM_013,41.2,97.8,4,2310,342.3,239.03,7.19,3.42,25,113
USM_002,39.1,90.1,4,2459,319.09,230.93,1.0,4.21,17,110
USM_008,40.3,95.5,6,2124,345.44,223.01,4.74,4.1,113,99
USM_002,37.6,97.4,5,2349,336.4,235.32,5.02,5.02,69,106
USM_004,47.6,94.6,7,2853,428.12,226.64,7.27,4.97,31,93
USM_015,46.1,94.6,6,2696,300.98,223.67,6.05,3.89,41,104
USM_004,35.9,93.2,5,2542,355.39,224.19,3.19,3.75,25,107
USM_013,44.2,100.0,5,2454,349.27,236.76,4.03,3.73,48,105
USM_012,34.2,100.0,4,2060,345.3,237.35,6.4,2.73,8,105
USM_013,45.4,100.0,6,2758,345.66,230.53,5.84,4.31,131,116
USM_014,38.4,94.1,5,2747,345.36,230.82,4.84,3.53,48,105
USM_020,42.7,94.3,7,2379,384.92,234.87,5.04,4.2,29,101
USM_018,34.1,100.0,8,2431,374.36,228.43,7.39,5.05,50,97
USM_006,36.4,95.9,6,3077,366.76,237.19,4.96,4.16,10,103
USM_011,43.3,91.0,6,3031,250.0,212.39,5.82,4.16,4,96
USM_002,39.8,99.1,4,2202,361.99,233.4,10.34,2.88,47,108
USM_019,37.4,96.3,4,2598,283.77,225.75,3.15,3.5,4,104
USM_019,46.2,94.2,5,3148,375.85,236.05,2.3,2.58,64,109
USM_005,50.7,100.0,5,2692,408.98,228.91,7.57,3.87,96,97
USM_019,44.9,97.1,5,2618,312.95,233.94,4.64,1.39,267,111
USM_002,37.0,91.5,5,2947,339.53,223.89,5.36,4.87,87,96
USM_010,48.2,100.0,5,3027,326.03,233.28,4.44,4.07,219,112
USM_002,35.1,93.7,4,2881,399.42,229.7,5.48,3.85,1,107
USM_011,41.1,97.8,5,2582,353.8,233.14,9.2,2.95,49,111
USM_018,42.1,100.0,4,2870,419.13,225.93,7.6,3.32,10,103
USM_015,49.6,98.4,4,3194,366.55,223.09,7.72,1.67,16,106
USM_009,44.4,100.0,5,2679,359.7,231.01,3.17,4.16,79,120
USM_019,39.1,100.0,4,2519,352.73,225.38,3.7,3.17,17,112
USM_009,36.5,99.2,6,2983,382.72,232.19,1.0,4.91,11,120
USM_003,45.1,97.5,6,3314,280.49,220.65,4.38,3.89,27,96
USM_009,39.8,98.7,5,3282,353.41,230.55,7.91,3.65,5,104
USM_014,42.6,99.2,4,2563,347.2,240.8,7.03,3.79,9,113
USM_019,35.9,96.7,5,2526,379.02,230.75,5.56,2.57,9,102
USM_007,43.8,95.2,5,2378,342.49,231.57,5.96,3.2,15,116
USM_016,43.1,100.0,4,2716,308.45,240.05,4.62,3.47,122,106
USM_016,36.6,99.1,3,2294,350.29,215.66,6.41,3.09,20,117
USM_001,46.0,100.0,5,2552,306.69,226.72,7.53,2.76,19,104
USM_004,42.9,98.7,5,2889,272.99,231.71,2.77,3.14,8,99
USM_004,44.6,97.1,5,2813,379.08,234.36,6.6,3.57,1,106
USM_007,40.5,95.0,6,2111,373.16,231.19,7.86,5.98,10,102
USM_008,42.0,97.1,4,3141,368.68,225.73,5.17,3.2,77,111
USM_017,42.1,95.1,4,2344,402.12,232.56,7.4,2.98,210,112
USM_005,42.3,97.5,7,2384,323.4,229.71,11.63,3.34,81,100
USM_007,42.1,100.0,5,2299,292.76,237.11,5.79,4.83,115,114
USM_020,46.7,100.0,9,2518,347.2,224.49,6.79,4.91,92,99
USM_020,45.4,99.2,6,2435,336.1,228.72,4.52,5.34,21,102
USM_004,36.9,100.0,4,2356,316.31,227.12,6.36,3.39,78,108
USM_006,45.7,98.5,5,1967,346.81,235.3,6.92,4.08,83,107
USM_007,46.4,100.0,4,2752,325.54,225.84,6.39,2.28,17,112
USM_018,40.4,95.8,4,2723,276.56,227.01,3.96,3.26,152,108
USM_005,43.6,97.6,3,3359,332.35,234.81,6.41,2.38,365,110
USM_020,44.2,95.6,6,2837,304.54,231.96,8.92,4.1,49,100
USM_003,38.3,95.6,5,2484,359.27,234.77,6.9,3.66,22,106
USM_007,40.5,98.8,7,2294,323.76,231.63,7.92,3.64,26,106
USM_014,44.4,98.4,4,2664,394.47,228.55,5.53,2.59,52,120
USM_007,39.9,95.3,6,2783,414.15,225.9,7.5,4.49,1,99
USM_005,45.5,85.6,5,2554,377.18,226.78,6.56,1.88,22,104
USM_005,46.2,100.0,4,2730,287.96,230.07,4.1,3.08,3,113
USM_002,46.2,97.6,5,3281,410.21,230.06,6.64,3.38,58,104
USM_006,48.9,100.0,4,2624,413.03,228.64,4.02,1.31,55,114
USM_015,40.8,98.0,4,2092,350.75,221.7,4.73,3.85,53,109
USM_010,42.3,100.0,4,2935,402.92,237.59,6.38,3.16,9,113
USM_007,42.9,98.4,7,2773,327.93,227.21,6.59,4.0,173,102
USM_005,40.7,97.1,6,2143,275.35,233.5,3.62,5.53,45,108
USM_001,44.2,100.0,6,2820,319.59,233.79,8.11,3.66,48,107
USM_013,34.9,100.0,6,2300,419.17,221.22,7.14,4.31,47,103
USM_018,42.0,90.7,7,2802,290.36,226.8,4.59,5.33,44,100
USM_013,35.2,93.6,4,3174,349.98,231.34,2.92,4.25,167,114
USM_018,37.6,98.5,5,2572,351.37,233.82,5.71,2.57,55,105
USM_005,44.2,100.0,4,3017,329.48,218.95,5.11,1.69,39,116
USM_013,40.8,97.4,4,2289,332.26,230.59,6.23,3.88,87,106
USM_004,44.1,96.0,7,2235,352.89,231.25,5.27,3.2,17,104
USM_017,39.6,94.0,7,3251,327.51,224.66,1.99,5.02,12,103
USM_003,45.7,93.5,5,2799,293.12,230.15,5.22,3.29,34,109
USM_017,40.4,92.6,4,2844,358.6,224.84,5.39,3.81,1,102
USM_011,34.0,100.0,2,2935,392.93,226.37,7.27,2.17,20,114
USM_020,42.1,99.4,5,2512,384.78,228.67,4.6,3.03,32,106
USM_004,33.7,92.9,3,2834,317.61,228.15,9.36,2.87,51,111
USM_002,34.7,100.0,5,2799,299.95,235.67,2.18,2.48,47,113
USM_020,38.6,91.7,7,2247,338.63,225.51,8.62,3.83,27,100
USM_016,37.4,88.8,5,3077,412.71,226.48,5.55,3.47,25,100
USM_018,39.7,91.9,7,3039,375.82,239.82,7.72,6.5,1,103
USM_008,37.4,94.5,6,2238,378.16,235.46,6.16,4.53,127,97
USM_003,36.4,100.0,6,2674,385.59,219.73,8.28,4.42,15,108
USM_009,47.5,96.4,6,2655,366.83,224.12,5.23,3.46,26,106
USM_020,38.2,100.0,5,3057,354.82,232.22,3.8,3.44,1,103
USM_006,33.3,100.0,3,2159,376.49,228.21,8.84,2.9,188,111
USM_010,40.0,100.0,7,3730,328.15,222.01,5.77,5.96,40,103
USM_010,37.1,97.5,3,2568,293.42,230.69,6.44,3.39,1,110
